155100,nan,0,0
532800,14178.691549896705,-0.42500000000000004,0,0
634300,16676.472959699317,-1.220999999999998,0,0
1076200,-12735.219201639226,-0.603000000000003,0,0
580200,4322.979385438685,-0.49400000000000266,0,0
1111400,-21048.631434762654,0.343999999999997,0,0
408300,-6184.983372470753,0.8909999999999969,0,0
318400,18772.036059038655,0.3590000000000032,0,0
498700,4925.559720950545,-0.054999999999995455,0,0
376800,5398.76304443343,-0.7029999999999973,0,0
391300,-391.9568158012865,-0.6850000000000023,0,0
286500,-5990.5737682095505,-0.1310000000000031,0,0
616600,39698.57737181215,-0.7330000000000013,0,0
628400,10398.018989100421,-1.2539999999999993,0,0
385400,-8771.368795543744,-1.248000000000002,0,0
251700,3438.6285791629944,-0.9410000000000025,0,0
411500,-10244.484721193992,0.16399999999999865,0,0
512500,-3366.8510983977385,0.46699999999999875,0,0
160700,10555.18206793238,0.13400000000000034,0,0
274684,7913.557058566667,-0.1769999999999982,0,0
259400,-5048.223364177318,-0.4029999999999945,0,0
289600,18487.227377883995,-0.6999999999999972,0,0
401100,-2356.9602381527943,-0.5420000000000016,0,0
264000,-2266.310256680448,-0.3560000000000031,0,0
199500,2738.010454078399,-0.3009999999999991,0,0
286800,15573.52726858241,-0.2969999999999999,0,0
171900,-1867.4457864564786,-0.4969999999999999,0,0
206000,10055.611178164447,-0.7120000000000033,0,0
228300,-2786.202180944386,-0.5360000000000014,0,0
585100,-8204.039141912033,-0.01799999999999784,0,0
162500,7181.081968181679,-0.016000000000002502,0,0
262000,-11300.663052706383,0.33499999999999946,0,0
332700,-10256.280564150622,0.5259999999999991,0,0
207400,1038.3515644205588,0.5140000000000043,0,0
106400,377.39717457796473,0.528000000000003,0,0
443200,-37559.114636435355,0.9590000000000004,0,0
305300,7050.978985762235,0.999000000000001,0,0
485800,10273.118933377567,0.7379999999999968,0,0
908900,-957.0116708399468,0.2660000000000025,0,0
520900,-957.6469258965049,-0.41699999999999876,0,0
275100,17235.794744652645,-0.5159999999999997,0,0
235000,5762.6634255667495,-0.6150000000000007,0,0
277600,-10313.45657679239,-0.48800000000000526,0,0
187700,18680.19938525567,-0.6140000000000015,0,0
404300,-37028.29380382066,0.3910000000000025,0,0
382800,-288.5486274282201,0.8000000000000057,0,0
292931,-11395.602111329063,1.019,0,0
206635,19835.804591147975,0.7309999999999945,0,0
713604,-40341.46002579142,0.5739999999999981,0,0
746708,-1869.7322474379164,0.9040000000000021,0,0
345102,-19131.143158308994,1.2790000000000021,0,0
460927,-18882.660791878614,1.8440000000000027,0,0
288866,41554.403005306995,0.3469999999999971,0,0
332171,-5018.417029345023,-0.19900000000000376,0,0
179539,-20950.00191888019,-0.30000000000000004,0,0
433359,5689.537060916905,-0.16200000000000048,0,0
325036,-23805.234269910437,1.0380000000000054,0,0
488835,5559.525341899629,0.8520000000000039,0,0
383060,-25445.01655746245,0.9319999999999994,0,0
297497,21403.851335599633,0.6389999999999987,0,0
641483,-28506.427688994583,0.5679999999999978,0,0
487734,17538.399048203424,0.36499999999999777,0,0
394478,43479.43309508029,-0.9620000000000005,0,0
326541,652.7002757197308,-1.2671999999999999,0,0
266069,10187.27247743456,-1.867599999999996,0,0
245408,-8764.223303995066,-1.0179999999999978,0,0
272012,-9314.774706176366,0.1315999999999974,0,0
260229,21413.12343308588,-0.09180000000000064,0,0
240002,20713.782655228384,-0.6169999999999988,0,0
683837,1736.908158162187,-1.1379999999999968,0,0
659006,12291.405900097807,-1.3829999999999985,0,0
567842,-39844.47176100403,-0.04200000000000444,0,0
390463,9112.716738059135,0.6269999999999982,0,0
304347,195.34155346168092,0.6939999999999998,0,0
201589,-19864.29025373937,0.9410000000000025,0,0
463990,-22251.780752250204,0.8600000000000023,0,0
452930,10320.396075779392,1.0649999999999977,0,0
556985,-1498.3851520602443,0.7939999999999998,0,0
401506,2296.8880316609484,0.13599999999999568,0,0
397325,22082.245457383466,-0.6760000000000019,0,0
167144,13400.497755235996,-0.9820000000000022,0,0
331314,1167.858974369551,-1.1500000000000028,0,0
420631,-18208.91903744748,-0.520999999999998,0,0
349323,-5527.573968433508,0.3600000000000023,0,0
568710,-7237.53282208861,0.8480000000000019,0,0
502219,-17197.76044517296,1.1030000000000002,0,0
583113,-1710.964356601785,0.8810000000000002,0,0
633057,-39094.83979648254,1.4789999999999992,0,0
1781263,724.1146881451499,1.5300000000000011,0,0
1444900,-26089.22886865983,1.6620000000000006,0,0
1685624,15189.160519040179,1.2050000000000012,0,0
1231309,9451.475344572913,0.11899999999999977,0,0
498256,-13625.641123432786,0.05399999999999636,0,0
463471,13832.67205453187,-0.4360000000000014,0,0
529093,-35416.908504899424,0.48799999999999955,0,0
1250386,-8724.93206848013,1.0410000000000026,0,0
1109095,-40257.82924520627,1.7379999999999995,0,0
1276393,-9800.431432174682,2.2159999999999997,0,0
1917974,-16110.975001423,1.8370000000000006,0,0
1193267,37279.87594750548,0.7700000000000018,0,0
1422950,9225.465213003048,-0.570999999999998,0,0
1052320,-21142.759263102384,-0.5909999999999996,0,0
804129,29879.528389160194,-0.8989999999999981,0,0
472844,5902.357118754864,-0.5230000000000018,0,0
868746,-13125.280312740628,-0.3580000000000041,0,0
805538,28995.032529071985,-0.8909999999999997,0,0
576179,23117.239624654394,-0.9969999999999999,0,0
715322,-17197.615090692507,-0.9009999999999962,0,0
838521,-41522.349471018846,0.0660000000000025,0,0
654390,-11007.584968127481,1.417999999999998,0,0
463411,13177.377888617948,1.5529999999999973,0,0
586737,-8480.709716827128,0.8719999999999942,0,0
802506,8372.297540117479,-0.08100000000000024,0,0
443616,13273.94560864814,-0.48499999999999943,0,0
477170,16342.849863511865,-0.75,0,0
613687,-18815.704062150828,-0.6299999999999983,0,0
393758,322.7866756700948,-0.18299999999999841,0,0
567135,4618.690372847567,0.12700000000000386,0,0
877682,6740.327999118279,0.0880000000000024,0,0
573148,-16208.41803336237,-0.02200000000000273,0,0
786275,6677.161257369057,0.05399999999999636,0,0
580337,23975.320711056902,-0.3090000000000032,0,0
803848,9269.68460659605,-0.7350000000000023,0,0
516974,-2311.843374704914,-1.019,0,0
354428,-14586.681198662354,-0.3719999999999999,0,0
547201,-32228.332897806133,0.9039999999999992,0,0
752526,-5114.980420914073,1.4519999999999982,0,0
1223664,-4586.22787957097,1.401000000000002,0,0
1359282,8069.649586639472,0.7190200000000033,0,0
1012004,-30222.15718519927,0.5480100000000022,0,0
1835672,-15633.071366639939,0.9670000000000016,0,0
998834,-22174.858453754885,1.4889899999999985,0,0
1194892,50193.55277025817,0.6619799999999985,0,0
664924,-13830.151551430525,-0.22600000000000195,0,0
1079858,9308.457166453898,-0.7450000000000032,0,0
1683296,-26756.567068249915,-0.2930000000000007,0,0
2184408,-16750.70720370986,1.0140000000000016,0,0
1506084,58779.84450500762,-0.05799999999999699,0,0
868142,-39106.42545058707,0.049000000000003756,0,0
1416782,29896.302710470834,-0.7639999999999972,0,0
1368488,30905.19383943491,-1.369999999999999,0,0
1363042,-4636.987716376772,-0.8669999999999988,0,0
1088558,-17058.083382941903,-0.947,0,0
1237874,-5365.423587949891,0.13000000000000114,0,0
991180,-12892.60592883057,0.9379999999999996,0,0
721352,7286.91169577722,0.6799999999999984,0,0
1024922,48406.58857529956,-0.6430000000000007,0,0
632960,958.1415965209671,-1.323000000000002,0,0
626884,1701.793226980719,-1.5319999999999994,0,0
655558,531.3989676238862,-0.9790000000000021,0,0
705322,743.6298744396552,-0.09500000000000171,0,0
599092,-2657.5828921808766,-0.018000000000000682,0,0
623526,-13039.70908400487,0.28799999999999953,0,0
435878,7282.567819475894,0.29099999999999965,0,0
697438,-29789.62959591769,0.7640000000000016,0,0
776242,-4916.956894793323,0.958020000000002,0,0
595608,6878.621401288143,0.7010100000000024,0,0
332760,35286.52327217863,-0.15799999999999842,0,0
421067,1805.5596051356204,-1.1170099999999992,0,0
572320,19713.43175787865,-1.5350199999999974,0,0
303069,-3039.57075535255,-1.2099999999999995,0,0
320003,-12115.860302338355,-0.27802000000000077,0,0
355993,4436.056701512037,-0.02601000000000511,0,0
559003,7994.539094396735,0.12499999999999717,0,0
448321,11076.809037716906,-0.33599000000000107,0,0
329394,-624.7236129182099,-0.6179800000000001,0,0
435713,-6052.982864481748,-0.3359999999999957,0,0
486737,-5763.452535172853,0.09000000000000058,0,0
438174,25188.735935543606,-0.13299999999999843,0,0
505083,4120.370982962918,-0.5249799999999993,0,0
424497,-7425.989020056533,-0.5919900000000012,0,0
489101,12234.156919423533,-0.6255999999999973,0,0
628951,-20427.479557818097,0.1751899999999978,0,0
378951,-2915.1674164245023,0.436979999999997,0,0
361704,-833.9880517747033,0.4557999999999993,0,0
430242,14835.30786021614,0.2175999999999988,0,0
749132,1671.0635756522763,-0.3813999999999993,0,0
625285,4508.39350564447,-0.549199999999999,0,0
1018207,15232.13874013063,-0.7640000000000016,0,0
387368,2540.0461522604446,-0.6608000000000005,0,0
459496,2231.5472985834363,-0.6536000000000002,0,0
550163,-11907.606647622693,-0.2049999999999983,0,0
1087559,-24425.96651655915,0.7090000000000004,0,0
1198191,4876.954111773913,0.9239999999999982,0,0
599323,-20973.26223381213,1.2060000000000004,0,0
628328,12557.99347312969,0.695999999999998,0,0
346155,8622.433471102475,-0.016999999999995907,0,0
340010,6304.275764298594,-0.32899999999999924,0,0
594874,2781.645886480888,-0.7259999999999991,0,0
661084,-11573.863704547271,-0.20600000000000024,0,0
948548,-7802.58819619295,0.2829999999999956,0,0
488577,2605.554330922466,0.4569999999999965,0,0
480549,27844.15670849594,-0.1660000000000025,0,0
700765,-44180.28439286647,0.1170000000000016,0,0
976871,1157.9879821788097,0.3960000000000037,0,0
395394,-7279.161200891338,0.8430000000000035,0,0
436957,-21953.088565167534,1.4380000000000024,0,0
559352,4288.951626701732,0.7230000000000019,0,0
602539,21255.5600400508,0.23599999999999854,0,0
504661,2424.4323785760357,-0.3539999999999992,0,0
610004,-10358.613920792513,-0.5530000000000002,0,0
595400,-1010647.2441995092,13.525,0,0
578302,4268.331636803069,20.758,0,0
926541,-23633.65650373428,20.906000000000002,0,0
1169851,-4338.935724336857,14.01,0,0
963647,-13972.94255260384,0.4779999999999987,0,0
1171163,10274.559211522315,0.3779999999999987,0,0
1620564,-42441.76875443717,0.4749999999999986,0,0
1577328,-2020.4244129979897,0.5810000000000016,0,0
1010565,-2923.3952067668765,0.5350000000000009,0,0
1631499,6737.380119159475,0.39000000000000057,0,0
1119629,-29882.7167670197,0.23100000000000023,0,0
1190535,-1373.1235562808308,0.3440000000000005,0,0
1455431,-14034.780565252091,0.47600000000000126,0,0
1888016,26346.096142710885,0.23500000000000087,0,0
1815811,-29586.548423141678,0.10800000000000054,0,0
1456555,9008.932740043107,0.08599999999999995,0,0
1519242,-12721.241101379732,0.1499999999999993,0,0
1726033,-14241.461627356066,0.4279999999999987,0,0
2949038,-18655.290337442842,0.4279999999999987,0,0
2053356,32896.75196479891,0.2499999999999993,0,0
2702140,15022.190617654196,-0.19099999999999967,0,0
3186927,8024.546144413946,-0.5269999999999996,0,0
1926211,3881.590644937205,-0.6140000000000001,0,0
2734220,19027.812866118766,-0.45399999999999996,0,0
2901048,6959.252001847993,-0.43500000000000016,0,0
2289528,-34311.03221047671,-0.07619999999999934,0,0
1963068,4442.376697572748,0.15440000000000043,0,0
2018562,-19566.1680271062,0.5039999999999999,0,0
2603196,30272.25125052091,0.23560000000000017,0,0
2283386,19164.811801940297,-0.34982000000000113,0,0
1907762,-16444.02826873215,-0.3350099999999998,0,0
2238454,-6356.495120956929,-0.24399999999999908,0,0
1165080,-12109.159246970868,0.2390100000000004,0,0
958850,36474.251948787285,0.06702000000000155,0,0
1769087,1788.5575399558818,-0.2839999999999989,0,0
1082451,-20703.51295862949,-0.21699999999999947,0,0
1044145,30279.204014458828,-0.33999999999999986,0,0
1340055,14355.292977071165,-0.27500000000000285,0,0
1212098,-15909.801753073438,-0.27200000000000346,0,0
1474382,-3336.741231990459,-0.2190000000000012,0,0
1612791,12859.515350497119,0.015000000000000568,0,0
1660796,3086.9231664922836,-0.012999999999998124,0,0
1846076,-17952.193898070236,-0.023999999999998068,0,0
2000180,-18630.15984401173,0.2510000000000005,0,0
1756994,7885.445793641921,0.39400000000000124,0,0
1372291,1122.9821076765845,0.2959999999999994,0,0
1487420,17406.27660361582,-0.11000000000000228,0,0
1522266,-27996.978895615142,-0.0690000000000012,0,0
1304466,4516.187882314782,0.09099999999999896,0,0
1289146,10781.517087211867,0.06300000000000168,0,0
1798222,21324.287212967087,-0.1460000000000001,0,0
1194525,-17971.520096542903,-0.3100000000000016,0,0
1421223,-6040.602157299624,-0.08699999999999904,0,0
1210575,-2692.8520013989046,0.15600000000000025,0,0
1554226,-44246.724020244874,0.6670000000000016,0,0
3153963,6239.940220932105,0.618,0,0
1531024,27411.116683119908,0.2849999999999994,0,0
1904265,-43878.03412673996,0.3290000000000006,0,0
1427370,3259.5814770406405,0.1310200000000002,0,0
1718206,18501.63563609186,0.13101000000000057,0,0
1160214,6876.538476070948,0.03999999999999915,0,0
2175594,-60476.20840361656,0.15998999999999983,0,0
3342011,18481.154875637174,0.3709799999999994,0,0
2976228,-65993.55151620579,1.0310000000000004,0,0
4643289,52511.42744200354,0.6720000000000006,0,0
2179700,63003.70425308532,-0.5270000000000004,0,0
3319870,-50699.1943499644,-0.4779999999999994,0,0
4866388,-24714.866352546494,-0.38199999999999934,0,0
1858115,-8413.64151369195,0.4969999999999999,0,0
2569366,25568.929196039036,0.6410000000000005,0,0
1946707,-1184.7705690799514,0.0019999999999996024,0,0
4169304,-98333.98473498534,0.5659999999999997,0,0
3219684,37819.534138280986,0.7020000000000004,0,0
3352646,-1731.481611390251,0.7739999999999996,0,0
2146855,-66348.31844066812,0.8939999999999998,0,0
2656977,-22197.755040058277,0.675,0,0
8437402,-51161.91041843532,1.4370000000000005,0,0
3767968,-90875.24418685789,1.9980000000000004,0,0
4013304,-27854.95102816604,1.902000000000001,0,0
5656656,-93437.08012156248,2.2472000000000003,0,0
7935226,-42439.037882326505,2.112599999999999,0,0
7776358,174147.6849773935,0.36599999999999966,0,0
8395338,-12450.832273141366,-0.6126000000000005,0,0
4040554,-141668.07322366282,-0.3851999999999997,0,0
3861908,64925.17616734883,-0.030999999999999518,0,0
4683127,-13558.105294722012,0.9449999999999996,0,0
3323000,72157.33674120806,-0.03900000000000077,0,0
5601159,-44256.08487200616,-0.7030000000000002,0,0
7076950,-82801.5863245728,0.3450000000000003,0,0
8369623,17898.085620616122,0.6490000000000002,0,0
9436401,-70961.18297223786,1.3589999999999998,0,0
11272133,-47483.671487708714,1.2959999999999987,0,0
11192781,138004.9818852891,0.12199999999999989,0,0
13198473,-14486.90886693349,-0.31199999999999906,0,0
17878126,47938.61456516435,-1.1499999999999986,0,0
19027506,31495.85292924062,-1.3719999999999986,0,0
7864168,-4800.986263820306,-0.65,0,0
9068095,51082.02530688022,-0.918,0,0
22995043,-73191.56644411162,-0.18700000000000117,0,0
21517464,-72603.74895683963,0.7149999999999985,0,0
17076094,36758.550010117295,0.8559999999999995,0,0
9280196,-16045.841359823677,0.9419999999999995,0,0
34453243,-33284.59171207232,0.4770000000000003,0,0
26164200,-75773.85595734931,0.6890000000000001,0,0
33461621,92192.07333267665,0.5399999999999999,0,0
13627825,-62806.89064904177,0.4390000000000008,0,0
15959665,-38284.39739327117,0.4210000000000001,0,0
21076614,13328.320923387872,0.27900000000000064,0,0
17829583,-90284.61184888314,1.1205400000000005,0,0
22540381,-99593.10082806993,1.4122700000000004,0,0
18959037,79635.39753920567,1.0690000000000006,0,0
42316183,83461.39068153135,0.2107299999999988,0,0
29996939,19961.27081747101,-0.9195400000000007,0,0
21949595,52357.554681358386,-1.610000000000001,0,0
4245828,17364.314803333335,-1.2159999999999997,0,0
11007692,-135095.61482941912,0.0490000000000002,0,0
10204198,55775.18695205619,0.39897999999999956,0,0
13822972,36685.86037963184,0.38899000000000045,0,0
9723284,-43587.21068125426,0.2470000000000006,0,0
25469493,50280.31032633873,-0.5539899999999989,0,0
9452757,54064.38949653758,-0.6059799999999996,0,0
11438416,-26615.15152190308,-0.5190000000000005,0,0
7436395,16287.089223420815,-0.6450000000000004,0,0
6746156,-41067.75757543524,0.01600000000000037,0,0
7858134,14259.600459550547,0.30300000000000016,0,0
