20741,nan,11,55
133403,1337.0668620513725,-0.01700000000000017,10,22
120320,1001.9875672284684,-0.01600000000000037,10,23
140163,-667.9143827126311,-0.010500000000000044,10,24
338409,333.9958438095536,-0.006500000000000128,10,25
214711,2002.3529111474759,-0.0074999999999999295,10,26
129887,1999.57764634906,-0.014499999999999957,10,27
76604,-1999.57764634906,-0.0129999999999999,10,28
116255,-667.1422273285543,-0.003999999999999915,10,29
81001,-1335.2106838189216,0.009999999999999433,10,30
260615,1335.2106838189216,0.010999999999999588,10,31
163290,-674.126943532194,0.004019999999999868,10,32
131203,-3174.6301259865104,0.010530000000000329,10,33
73659,-495.2034866390065,0.014760000000000419,10,34
94063,334.6155740127088,0.01749000000000045,10,35
165584,2674.1342983260806,0.0022199999999998,10,36
107528,1335.2106838189216,-0.016020000000000322,10,37
146404,-2671.6582466326245,-0.010999999999999944,10,38
86431,1336.447562813703,-0.006000000000000227,10,39
71104,-668.069028325391,0.00400000000000027,10,40
105006,0.0,0.005000000000000071,10,41
151337,-1337.0668620513725,0.0029999999999997585,10,42
156162,3927.448021404878,-0.0037599999999994083,10,43
175839,3743.818681243738,-0.022879999999999612,10,44
294739,2990.73131817984,-0.03949999999999996,10,45
320866,1990.3820690574391,-0.048120000000000475,10,46
220549,669.4779095131054,-0.03576000000000051,10,47
337125,1523.3953898521336,-0.025629999999999955,10,48
173180,456.7051145834,-0.017309999999999805,10,49
189808,661.6349764616558,-0.01298999999999957,10,50
208254,-2648.362452544184,-0.001670000000000016,10,51
140277,-2653.23300692355,0.015619999999999835,10,52
320250,663.7658460260099,0.020000000000000285,10,53
270401,-1985.5691255763475,0.022979999999999737,10,54
163192,-671.3285698909388,0.01599000000000004,10,55
120532,1993.1318494412765,0.003999999999999915,10,56
44768,-1328.4485661388956,0.0040099999999995365,10,57
107543,0.0,-0.000980000000000203,10,58
67526,1328.4485661388956,-0.00400000000000027,10,59
150030,-2658.1215090084597,0.005999999999999873,11,0
117946,2658.1215090084597,-0.0019999999999999575,11,1
125369,0.0,-0.003999999999999915,11,2
59254,663.7658460260099,-0.005999999999999517,11,3
75675,-1327.8372229477143,-0.006999999999999318,11,4
100379,-1994.0501320867554,0.008999999999999985,11,5
137486,1994.0501320867554,0.007000000000000029,11,6
230276,2654.4534459791435,-0.0040000000000006255,11,7
114111,-2348.9426477256716,-0.007920000000000016,11,8
47807,-1634.5712707730443,-0.002459999999999596,11,9
20035,0.0,0.010000000000000142,11,10
65897,-1330.285977969581,0.01846000000000032,11,11
112058,-665.6032601979334,0.012919999999999376,11,12
72887,2660.572521469895,0.0009999999999994458,11,13
27035,1328.4485661388956,-0.009000000000000341,11,14
55786,-1328.4485661388956,-0.0120000000000001,11,15
102072,1992.2144121649055,-0.013999999999999346,11,16
161928,2367.1559696687436,-0.014139999999999731,11,17
197616,2932.0053266292944,-0.02456999999999994,11,18
106372,-2647.147606699818,-0.02200000000000024,11,19
146271,-331.235230680349,-0.007430000000000093,11,20
225432,993.4776296800508,0.0016400000000004412,11,21
327416,2758.27863336886,-0.003340000000000032,11,22
176048,548.3811705770947,-0.01767000000000003,11,23
133070,-660.7259290616341,-0.016000000000000014,11,24
47842,-561.8550566444114,-0.006129999999999925,11,25
151445,3202.945113947031,-0.00580999999999996,11,26
149720,-659.8193761888638,-0.008000000000000186,11,27
170796,1319.337120651909,-0.013850000000000052,11,28
112651,-659.5177444630451,-0.010699999999999932,11,29
89993,-3963.4504073431385,0.0110000000000003,11,30
58939,0.0,0.01700000000000017,11,31
87232,-661.6349764616558,0.021999999999999888,11,32
77146,-2318.114876388222,0.021999999999999888,11,33
226093,-331.4635375604169,0.014499999999999248,11,34
46322,0.0,0.013999999999999346,11,35
63432,-663.1556268876793,0.010500000000000044,11,36
63549,1988.5530934544704,-0.0019999999999999575,11,37
104301,662.2423989997017,-0.007999999999999475,11,38
53757,-2650.7954924541723,-0.0019999999999996024,11,39
102214,-1991.2978190914644,0.009000000000000341,11,40
186999,-1329.0604725195722,0.0230000000000004,11,41
88913,-758.1126768130275,0.025279999999999705,11,42
84226,691.6275024480001,0.013339999999999463,11,43
57158,-598.5044852021559,0.006099999999999284,11,44
96096,1329.6729428695642,-0.0021400000000003417,11,45
88713,1992.2144121649055,-0.011379999999999413,11,46
90992,0.0,-0.01319999999999908,11,47
30823,-1327.8372229477143,-0.008999999999999276,11,48
43834,664.0713769217043,-0.0019999999999999575,11,49
52985,-1328.4485661388956,0.006999999999999318,11,50
99435,-2660.572521469895,0.014999999999999148,11,51
64812,1330.8995786003309,0.01199999999999939,11,52
28485,658.3412800047483,0.008020000000000138,11,53
91619,1999.7802290037114,-0.006989999999999697,11,54
77039,-205.8294371813929,-0.015379999999999684,11,55
55992,-1787.3024122598836,-0.004699999999999704,11,56
64254,-664.9896595671834,0.004979999999999762,11,57
146837,-665.2963184023974,0.01369000000000007,11,58
46653,-665.6032601979334,0.013379999999999725,11,59
46042,-665.9104853463659,0.009999999999999787,12,0
160753,1664.2002547753166,0.0030000000000004693,12,1
71995,-998.2897694289505,0.0004999999999999006,12,2
46797,0.0,-0.0010000000000001564,12,3
38426,665.6032601979334,-0.0025000000000002134,12,4
15071,-665.6032601979334,0.0019999999999996024,12,5
82205,-1325.4647765430504,0.003980000000000672,12,6
46730,659.5542911966845,0.00499000000000045,12,7
44638,-333.0705407593726,0.005999999999999873,12,8
560867,1664.584286303672,-0.002489999999999881,12,9
97413,1330.285977969581,-0.011980000000000147,12,10
40015,664.6832833023808,-0.014499999999999957,12,11
44715,1328.4485661388956,-0.01799999999999997,12,12
86013,0.0,-0.013000000000000256,12,13
140292,1990.3820690574391,-0.014000000000000413,12,14
35280,662.8509378661107,-0.014999999999999859,12,15
62739,-1326.00656475379,-0.00799999999999983,12,16
64320,1160.3223795715323,-0.006499999999999418,12,17
101857,828.2307138829381,-0.003749999999999787,12,18
55236,-861.3698343724607,-0.0024000000000000913,12,19
56780,-1127.1832590820097,4.999999999988347e-05,12,20
77570,663.1556268876793,0.00449999999999946,12,21
44812,6.630017121977971,0.004679999999999751,12,22
35334,-669.7856440096573,0.002389999999999759,12,23
66842,-1991.2978190914644,0.007000000000000384,12,24
44280,0.0,0.012010000000000787,12,25
64672,1327.8372229477143,0.007020000000000692,12,26
30316,-663.7658460260099,0.0019999999999999575,12,27
61078,-664.0713769217043,-0.0010000000000001564,12,28
43854,0.0,0.0019999999999999575,12,29
34096,0.0,0.005000000000000071,12,30
41944,1327.8372229477143,-0.0019999999999996024,12,31
21928,663.4605961437501,-0.008000000000000186,12,32
23267,-663.4605961437501,-0.007000000000000029,12,33
53093,1326.6162230314294,-0.00800000000000054,12,34
39982,662.8509378661107,-0.007000000000000384,12,35
59538,662.5465287006805,-0.009000000000000341,12,36
33487,662.2423989997017,-0.0120000000000001,12,37
46058,-1324.7889277003821,-0.0039999999999995595,12,38
54100,662.5465287006805,-0.0010000000000001564,12,39
31606,-284.8577199294766,0.0018599999999999286,12,40
62204,947.1001189291783,-0.0005700000000000927,12,41
16112,-99.3169825571627,-0.004699999999999704,12,42
61008,99.3169825571627,-0.0032799999999994613,12,43
92913,1984.905207700116,-0.008859999999999956,12,44
64186,-661.3316828563143,-0.007150000000000035,12,45
55617,-330.7795591442897,-0.005300000000000082,12,46
42618,-992.7939656995122,0.0015000000000000568,12,47
46670,-1324.7889277003821,0.0120000000000001,12,48
37589,-662.8509378661107,0.013499999999999446,12,49
72817,-663.1556268876793,0.013999999999999702,12,50
58779,-663.4605961437501,0.0120000000000001,12,51
52433,0.0,0.00800000000000054,12,52
45997,-663.7658460260099,0.007000000000000384,12,53
66463,-996.221727390001,0.00799999999999983,12,54
95962,2323.448169559761,0.0004999999999995453,12,55
12789,0.0,-0.00400000000000027,12,56
30094,-1327.22644216976,-0.0035000000000000144,12,57
35805,1990.3820690574391,-0.007000000000000384,12,58
39852,-1326.6162230314294,0.0010000000000001564,12,59
57029,663.4605961437501,-0.0009999999999998012,13,0
36520,0.0,-0.0029999999999997585,13,1
28839,663.1556268876793,-0.0010000000000001564,13,2
25448,-663.1556268876793,-0.0030000000000004693,13,3
67234,0.0,0.0,13,4
10628,0.0,0.0010000000000001564,13,5
31174,0.0,0.0020000000000003127,13,6
30628,-6.633095895658414,1.999999999995339e-05,13,7
52317,-656.8275002480916,0.0020100000000002893,13,8
46504,-1659.9875734160107,0.008000000000000186,13,9
49996,0.0,0.010490000000000067,13,10
42533,1328.1428241933568,0.005480000000000019,13,11
33603,-331.9210968033559,-3.552713678800501e-16,13,12
40314,106.2230597339564,-0.004820000000000136,13,13
56092,1884.1590093234827,-0.008660000000000423,13,14
52693,331.4635375604169,-0.009000000000000341,13,15
46969,-331.4635375604169,-0.00934000000000026,13,16
50626,0.0,-0.005680000000000263,13,17
26305,-1326.6162230314294,0.004500000000000526,13,18
18820,0.0,0.007000000000000739,13,19
21949,663.4605961437501,0.0040000000000006255,13,20
17698,0.0,0.0010000000000001564,13,21
33555,-1327.22644216976,0.0009999999999994458,13,22
67953,-1993.1318494412765,0.009999999999999787,13,23
16295,1329.0604725195722,0.0110000000000003,13,24
44196,332.0738974021964,0.005999999999999873,13,25
43213,-1175.8853957726246,0.0020399999999998644,13,26
11931,843.8114983704281,-0.0027300000000000327,13,27
92710,1327.8372229477143,-0.003499999999999659,13,28
44428,331.7684367596385,-0.007269999999999755,13,29
33733,92.88149187813843,-0.010320000000000462,13,30
21986,-424.64992863777695,-0.0046400000000001995,13,31
86036,663.4605961437501,-0.0015000000000000568,13,32
34297,-663.4605961437501,0.0006400000000006401,13,33
26314,-663.7658460260099,0.0032800000000001717,13,34
28794,331.9210968033559,0.0029999999999997585,13,35
26111,663.6131859822924,0.0014999999999997017,13,36
52724,-769.8196286618497,-0.00018000000000029104,13,37
92097,1035.179456676083,-0.003639999999999688,13,38
193458,729.4879582575575,-0.005400000000000205,13,39
40352,0.0,-0.00566000000000031,13,40
17889,662.8509378661107,-0.008420000000000273,13,41
43317,662.5465287006805,-0.007200000000000273,13,42
109467,993.2496370907984,-0.008999999999999985,13,43
32907,-331.00723809109667,-0.00849999999999973,13,44
28126,-331.08320073882425,-0.003999999999999915,13,45
33771,-635.8928116707574,0.0019200000000001438,13,46
44262,1297.9832505006784,0.0014599999999997948,13,47
119149,992.5662867527052,-0.005000000000000071,13,48
79122,-330.7795591442897,-0.007459999999999667,13,49
49894,330.7795591442897,-0.007919999999999306,13,50
29099,-1985.8159238435037,0.0030000000000001137,13,51
43518,0.0,0.008499999999999374,13,52
15334,0.0,0.007999999999999475,13,53
37184,-662.5465287006805,0.00799999999999983,13,54
31965,-662.8509378661107,0.005000000000000071,13,55
26854,662.8509378661107,0.00400000000000027,13,56
29937,662.5465287006805,0.0,13,57
6024,-662.5465287006805,-0.0019999999999999575,13,58
54237,-662.8509378661107,0.0,13,59
49563,-663.1556268876793,0.005999999999999873,14,0
101555,0.0,0.008000000000000186,14,1
34038,-1327.22644216976,0.008999999999999985,14,2
40153,-664.0713769217043,0.010000000000000498,14,3
47494,664.0713769217043,0.007000000000000029,14,4
40870,663.7658460260099,0.0020000000000003127,14,5
33926,0.0,-0.0039999999999995595,14,6
18250,331.7684367596385,-0.006000000000000227,14,7
69082,331.69215938411156,-0.0045000000000001705,14,8
33031,0.0,-0.0030000000000004693,14,9
13047,663.1556268876793,-0.004500000000000526,14,10
114240,0.0,-0.00400000000000027,14,11
12581,-994.8477862717908,-3.552713678800501e-16,14,12
19241,331.69215938411156,0.0015000000000000568,14,13
26763,663.1556268876793,0.0010000000000001564,14,14
24256,0.0,-0.0015000000000000568,14,15
60444,662.8509378661107,-0.005999999999999873,14,16
32959,0.0,-0.0049999999999997165,14,17
6837,463.81451641774873,-0.004399999999999693,14,18
106843,2184.547936126435,-0.010699999999999578,14,19
41655,0.0,-0.011999999999999745,14,20
18843,0.0,-0.0112999999999996,14,21
68359,661.3316828563143,-0.008599999999999853,14,22
28036,0.0,-0.0030000000000004693,14,23
0,330.55219319511053,-0.00400000000000027,14,24
90449,1651.625871158302,-0.008500000000000441,14,25
56786,-330.1739437429063,-0.00799999999999983,14,26
48641,-2974.9707799284765,0.0019999999999999575,14,27
49895,1322.96665931797,0.005999999999999873,14,28
34625,0.0,0.008500000000000086,14,29
45650,-879.6376823481112,0.005659999999999954,14,30
48548,1540.666349532316,-0.004669999999999419,14,31
92103,-330.4764739890942,-0.0019999999999996024,14,32
56440,-991.8838760514247,0.00017000000000031435,14,33
72111,-330.7795591442897,0.0023399999999998756,14,34
100457,661.4832948930172,0.004999999999999361,14,35
22753,991.6566142917916,-0.0015000000000000568,14,36
33169,-171.8383188524797,-0.005980000000000274,14,37
37690,832.5642479141138,-0.008239999999999982,14,38
