1322855,nan,9,31
56431,-717.5064019024901,-0.006899999999999906,13,39
51474,-1758.161371431477,-0.0012800000000002143,13,40
67644,0.0,0.003999999999999915,13,41
45663,1857.1489896306302,0.004839999999999733,13,42
14532,-1237.83365885366,0.0006799999999998363,13,43
49573,1237.83365885366,-0.007000000000000384,13,44
98843,2472.4856795206306,-0.014000000000000058,13,45
39254,-1853.9668958172938,-0.007999999999999475,13,46
27416,0.0,-0.006999999999999318,13,47
36558,618.2537231484986,-0.0009999999999998012,13,48
44412,-618.2537231484986,0.005000000000000071,13,49
15501,618.2537231484986,-0.0020000000000003127,13,50
67980,-18.543757233757674,-0.0019400000000004526,13,51
96608,-1837.0128212481518,0.0050300000000000015,13,52
34512,1861.737777926642,0.0009799999999998477,13,53
37081,1229.5319732240628,-0.0040399999999998215,13,54
77125,617.4599028083705,-0.01106000000000016,13,55
42173,617.1957488314561,-0.016990000000000196,13,56
113426,0.0,-0.009979999999999834,13,57
46791,616.9318207707164,-0.007000000000000029,13,58
66367,-308.432933486813,-0.00400000000000027,13,59
211447,2157.647082274394,-0.008500000000000797,14,0
74628,0.0,-0.011000000000000655,14,1
111985,-1849.2141487875813,-0.0035000000000000144,14,2
70421,-1234.1275696021726,0.006000000000000227,14,3
105225,-1235.1841858011526,0.019000000000000128,14,4
57002,308.89520316890184,0.01700000000000017,14,5
44323,-920.7028934001826,0.011480000000000247,14,6
50700,1538.294958006503,0.0019900000000006913,14,7
63979,-1544.4761574512356,0.0010000000000005115,14,8
52874,-618.2537231484986,0.005010000000000403,14,9
66542,-618.5187837033368,0.007519999999999883,14,10
134690,-1237.83365885366,0.014999999999999503,14,11
101802,-1307.0668240322548,0.0152199999999997,14,12
108263,1307.0668240322548,0.01010999999999953,14,13
50429,-1238.8966333585217,0.00799999999999983,14,14
26364,929.272200173692,0.0008899999999997022,14,15
36058,928.6740204084153,-0.005719999999999815,14,16
82918,618.7840716300741,-0.006999999999999673,14,17
42818,-1237.83365885366,-0.006499999999999773,14,18
41545,0.0,0.0,14,19
17164,1237.83365885366,-3.552713678800501e-16,14,20
48817,-2012.0193714960876,0.004499999999999816,14,21
111504,-470.9080776725827,0.005269999999999797,14,22
78395,1245.0937903150107,0.004009999999999891,14,23
77759,2474.606165705495,-0.005249999999999844,14,24
91923,-618.2537231484986,-0.014509999999999225,14,25
27479,-1237.302855333411,-0.009019999999999228,14,26
37593,618.7840716300741,-0.0009999999999998012,14,27
32511,618.5187837033368,0.0030000000000001137,14,28
48101,1236.242612824512,-0.006000000000000583,14,29
21001,-308.9613548343806,-0.010000000000000142,14,30
