year,month,day,hour,minute,open,close,low,high,volume
2019,3,6,15,52,142.5740,142.5400,142.5400,142.5740,13524
2019,3,6,15,53,142.5600,142.5400,142.5400,142.5600,4852
2019,3,6,15,54,142.5200,142.5200,142.5200,142.5200,3275
2019,3,6,15,55,142.5800,142.4500,142.4500,142.5800,22656
2019,3,6,15,56,142.4400,142.4800,142.4400,142.4800,18299
2019,3,6,15,57,142.4300,142.4300,142.4300,142.4300,9792
2019,3,6,15,58,142.4300,142.4099,142.4099,142.4300,7096
2019,3,6,15,59,142.4300,142.4100,142.4100,142.4300,7872
2019,3,6,16,0,142.4201,142.3900,142.3900,142.4500,50666
2019,3,7,9,31,142.1601,142.1038,142.1038,142.1601,73335
2019,3,7,9,32,142.1300,142.1300,142.1300,142.1300,2874
2019,3,7,9,33,142.1200,142.1300,142.1200,142.1300,8815
2019,3,7,9,34,142.1200,142.1200,142.1200,142.1200,5440
2019,3,7,9,35,142.0400,142.0100,141.9710,142.0400,50793
2019,3,7,9,36,141.9400,141.8800,141.8800,141.9400,7861
2019,3,7,9,37,141.8500,141.8500,141.8500,141.8500,5196
2019,3,7,9,38,141.7900,141.7467,141.7467,141.7900,16353
2019,3,7,9,39,141.7800,141.7800,141.7800,141.7800,10130
2019,3,7,9,40,141.7300,141.7300,141.7300,141.7300,2042
2019,3,7,9,41,141.7500,141.7250,141.7200,141.7500,24235
2019,3,7,9,42,141.7900,141.7000,141.7000,141.7900,8395
2019,3,7,9,43,141.6700,141.6000,141.6000,141.6700,21675
2019,3,7,9,44,141.6000,141.6100,141.6000,141.6100,6658
2019,3,7,9,45,141.6000,141.6300,141.6000,141.6300,6180
2019,3,7,9,46,141.4700,141.4200,141.4000,141.4700,39464
2019,3,7,9,47,141.3900,141.3300,141.3300,141.3900,28194
2019,3,7,9,48,141.3950,141.4800,141.3950,141.4800,9009
2019,3,7,9,49,141.4400,141.4200,141.4200,141.4400,3816
2019,3,7,9,50,141.3600,141.3200,141.3200,141.3600,9702
2019,3,7,9,51,141.3300,141.3300,141.3300,141.3300,6989
2019,3,7,9,52,141.2840,141.2511,141.2300,141.2840,23629
2019,3,7,9,53,141.1300,141.0300,141.0300,141.1600,25851
2019,3,7,9,54,141.0700,141.0900,141.0700,141.0900,13181
2019,3,7,9,55,141.0600,141.1500,141.0600,141.1500,11051
2019,3,7,9,56,141.1700,141.2300,141.1700,141.2300,5905
2019,3,7,9,57,141.2310,141.1500,141.1200,141.2310,17650
2019,3,7,9,58,141.2000,141.2000,141.2000,141.2500,9227
2019,3,7,9,59,141.2200,141.2200,141.2200,141.2200,2305
2019,3,7,10,0,141.2700,141.3000,141.2700,141.3000,4969
2019,3,7,10,1,141.3000,141.3400,141.3000,141.3400,12046
2019,3,7,10,2,141.2900,141.2900,141.2900,141.2900,6581
2019,3,7,10,3,141.2800,141.2250,141.2250,141.2800,13208
2019,3,7,10,4,141.1800,141.2899,141.1800,141.2899,6836
2019,3,7,10,5,141.2300,141.2400,141.2300,141.2500,21783
2019,3,7,10,6,141.3499,141.3699,141.3499,141.3699,7665
2019,3,7,10,7,141.4100,141.2300,141.2300,141.4100,32339
2019,3,7,10,8,141.2700,141.3199,141.2700,141.3399,13130
2019,3,7,10,9,141.3397,141.3400,141.3397,141.3478,128475
2019,3,7,10,10,141.3067,141.2600,141.2600,141.3067,4032
2019,3,7,10,11,141.2600,141.3100,141.2100,141.3100,16919
2019,3,7,10,12,141.2200,141.2506,141.2200,141.2506,7966
2019,3,7,10,13,141.2301,141.1981,141.1981,141.2301,3044
2019,3,7,10,14,141.2300,141.2350,141.2300,141.2600,15633
2019,3,7,10,15,141.1800,141.2400,141.1800,141.2450,17208
2019,3,7,10,16,141.2299,141.2299,141.2299,141.2299,1124
2019,3,7,10,17,141.2582,141.2700,141.2582,141.2700,6895
2019,3,7,10,18,141.1630,141.0400,141.0400,141.1630,24508
2019,3,7,10,19,141.0400,141.0400,141.0400,141.0900,7579
2019,3,7,10,20,141.0300,141.0201,141.0201,141.0500,15779
2019,3,7,10,21,141.0201,140.9600,140.9600,141.0201,19652
2019,3,7,10,22,140.9900,140.9802,140.9700,141.0100,7897
2019,3,7,10,23,141.0400,141.0700,141.0400,141.0700,2580
2019,3,7,10,24,141.0800,141.1600,141.0800,141.1600,6196
2019,3,7,10,25,141.1300,141.1100,141.0850,141.1300,7673
2019,3,7,10,26,141.1439,141.1400,141.1400,141.1600,11954
2019,3,7,10,27,141.1500,141.1900,141.1500,141.1900,3492
2019,3,7,10,28,141.1900,141.2200,141.1200,141.2200,30709
2019,3,7,10,29,141.2150,141.2550,141.2150,141.2550,1322
2019,3,7,10,30,141.2600,141.2550,141.2550,141.2600,2530
2019,3,7,10,31,141.2401,141.2267,141.2267,141.2401,2089
2019,3,7,10,32,141.2899,141.3165,141.2899,141.3165,3814
2019,3,7,10,33,141.3100,141.3400,141.3100,141.3400,9393
2019,3,7,10,34,141.3215,141.3800,141.3215,141.3800,4045
2019,3,7,10,35,141.3900,141.4000,141.3800,141.4000,3902
2019,3,7,10,36,141.3600,141.4000,141.3600,141.4000,7752
2019,3,7,10,37,141.3500,141.3100,141.3100,141.3500,16118
2019,3,7,10,38,141.2835,141.2835,141.2835,141.2835,5033
2019,3,7,10,39,141.2800,141.3100,141.2800,141.3100,5684
2019,3,7,10,40,141.2836,141.2601,141.2601,141.3000,4141
2019,3,7,10,41,141.2400,141.2000,141.2000,141.2400,7740
2019,3,7,10,42,141.1835,141.1494,141.1494,141.1835,7435
2019,3,7,10,43,141.1994,141.2400,141.1610,141.2400,14180
2019,3,7,10,44,141.1300,141.0906,141.0906,141.1400,14388
2019,3,7,10,45,141.1080,141.1500,141.1080,141.1500,1182
2019,3,7,10,46,141.1200,141.2500,141.1200,141.2500,2266
2019,3,7,10,47,141.2408,141.2700,141.2408,141.2700,5068
2019,3,7,10,48,141.3100,141.3515,141.3100,141.3515,4534
2019,3,7,10,49,141.3514,141.3600,141.3514,141.3600,7616
2019,3,7,10,50,141.3600,141.4300,141.3600,141.4300,14729
2019,3,7,10,51,141.4400,141.3900,141.3900,141.4400,7448
2019,3,7,10,52,141.4100,141.3600,141.3600,141.4400,16044
2019,3,7,10,53,141.3900,141.3500,141.3500,141.4198,8915
2019,3,7,10,54,141.4300,141.4300,141.4300,141.4300,4881
2019,3,7,10,55,141.4200,141.4700,141.4200,141.4700,3042
2019,3,7,10,56,141.4700,141.5300,141.4700,141.5300,7725
2019,3,7,10,57,141.4900,141.4400,141.4400,141.4900,34309
2019,3,7,10,58,141.4500,141.4800,141.4437,141.4800,7947
2019,3,7,10,59,141.5100,141.4701,141.4701,141.5100,8924
2019,3,7,11,0,141.4200,141.4615,141.4200,141.4800,6555
2019,3,7,11,1,141.4365,141.4100,141.3900,141.4365,10930
2019,3,7,11,2,141.3400,141.3800,141.3200,141.3800,4486
2019,3,7,11,3,141.4400,141.4028,141.4028,141.4400,4535
2019,3,7,11,4,141.4598,141.4864,141.4598,141.4864,4324
2019,3,7,11,5,141.4900,141.3600,141.3600,141.4900,17937
2019,3,7,11,6,141.3301,141.3399,141.3301,141.3399,2440
2019,3,7,11,7,141.3050,141.3301,141.3050,141.3301,2678
2019,3,7,11,8,141.2800,141.2600,141.2600,141.2800,2512
2019,3,7,11,9,141.2500,141.3000,141.2500,141.3000,3716
2019,3,7,11,10,141.3199,141.3000,141.3000,141.3199,2370
2019,3,7,11,11,141.3800,141.3500,141.3500,141.3800,2972
2019,3,7,11,12,141.3500,141.3900,141.3500,141.3900,2378
2019,3,7,11,13,141.3700,141.3753,141.3700,141.3861,3706
2019,3,7,11,14,141.3801,141.3801,141.3801,141.3801,1386
2019,3,7,11,15,141.3700,141.4000,141.3700,141.4000,9096
2019,3,7,11,16,141.4100,141.3600,141.3600,141.4252,13390
2019,3,7,11,17,141.3601,141.3100,141.3100,141.3601,3858
2019,3,7,11,18,141.2901,141.3250,141.2901,141.3250,1691
2019,3,7,11,19,141.3300,141.2000,141.2000,141.3300,5164
2019,3,7,11,20,141.2100,141.2700,141.2100,141.2700,6816
2019,3,7,11,21,141.2429,141.2701,141.2429,141.2701,3510
2019,3,7,11,22,141.2100,141.2261,141.2100,141.2300,3343
2019,3,7,11,23,141.2400,141.3022,141.2400,141.3022,2289
2019,3,7,11,24,141.2950,141.3100,141.2950,141.3100,1549
2019,3,7,11,25,141.2800,141.3100,141.2800,141.3200,7670
2019,3,7,11,26,141.3400,141.3501,141.3400,141.3800,8332
2019,3,7,11,27,141.4000,141.4100,141.4000,141.4100,4005
2019,3,7,11,28,141.4398,141.4400,141.4100,141.4400,15661
2019,3,7,11,29,141.4600,141.4600,141.4600,141.4600,7461
2019,3,7,11,30,141.4700,141.4620,141.4620,141.4800,6598
2019,3,7,11,31,141.5900,141.5700,141.5600,141.6000,18460
2019,3,7,11,32,141.5800,141.6500,141.5800,141.7000,29436
2019,3,7,11,33,141.6800,141.6900,141.6800,141.6900,9252
2019,3,7,11,34,141.7300,141.7300,141.7300,141.7300,12454
2019,3,7,11,35,141.7300,141.7328,141.7300,141.7328,12852
2019,3,7,11,36,141.7000,141.6800,141.6800,141.7000,7148
2019,3,7,11,37,141.7399,141.7100,141.7100,141.7399,7309
2019,3,7,11,38,141.7200,141.6800,141.6800,141.7200,3941
2019,3,7,11,39,141.7100,141.7300,141.7100,141.7300,3949
2019,3,7,11,40,141.7160,141.6999,141.6999,141.7160,3148
2019,3,7,11,41,141.6999,141.6500,141.6500,141.7000,5347
2019,3,7,11,42,141.6600,141.6600,141.6600,141.6800,9045
2019,3,7,11,43,141.6500,141.6899,141.6500,141.6899,2009
2019,3,7,11,44,141.7000,141.7100,141.7000,141.7400,8320
2019,3,7,11,45,141.6900,141.7000,141.6900,141.7000,2467
2019,3,7,11,46,141.7350,141.7001,141.7001,141.7350,2975
2019,3,7,11,47,141.6900,141.6420,141.6400,141.6900,7265
2019,3,7,11,48,141.6700,141.6540,141.6540,141.6700,1669
2019,3,7,11,49,141.6340,141.6100,141.6100,141.6340,10421
2019,3,7,11,50,141.6000,141.6099,141.6000,141.6099,1457
2019,3,7,11,51,141.5900,141.5700,141.5700,141.5900,3856
2019,3,7,11,52,141.5600,141.5550,141.5550,141.5600,1649
2019,3,7,11,53,141.5800,141.6100,141.5800,141.6100,5946
2019,3,7,11,54,141.6699,141.5901,141.5901,141.6699,2084
2019,3,7,11,55,141.5700,141.5400,141.5400,141.5700,2543
2019,3,7,11,56,141.5299,141.5500,141.5299,141.5500,1319
2019,3,7,11,57,141.5250,141.5520,141.5250,141.5520,11163
2019,3,7,11,58,141.5376,141.5700,141.5000,141.5700,6734
2019,3,7,11,59,141.6018,141.5500,141.5500,141.6018,2566
2019,3,7,12,0,141.5600,141.5400,141.5113,141.5600,1396
2019,3,7,12,1,141.4900,141.5100,141.4900,141.5100,2848
2019,3,7,12,2,141.4800,141.4400,141.4280,141.4800,2545
2019,3,7,12,3,141.4350,141.4900,141.4350,141.4900,2899
2019,3,7,12,4,141.4700,141.4250,141.4250,141.4700,7953
2019,3,7,12,5,141.4100,141.4700,141.4100,141.4700,1595
2019,3,7,12,6,141.4750,141.4500,141.4500,141.4750,1431
2019,3,7,12,7,141.4999,141.5700,141.4999,141.5700,2914
2019,3,7,12,8,141.5800,141.5741,141.5741,141.5800,2412
2019,3,7,12,9,141.5700,141.6000,141.5700,141.6228,4941
2019,3,7,12,10,141.5800,141.5650,141.5600,141.5800,1773
2019,3,7,12,11,141.5600,141.5760,141.5422,141.5760,2686
2019,3,7,12,12,141.5750,141.5862,141.5750,141.5862,2088
2019,3,7,12,13,141.5250,141.5372,141.5250,141.5372,2921
2019,3,7,12,14,141.4950,141.4950,141.4950,141.4950,2676
2019,3,7,12,15,141.5000,141.5000,141.4900,141.5000,985
2019,3,7,12,16,141.6000,141.5185,141.5185,141.6200,1684
2019,3,7,12,17,141.5201,141.4701,141.4500,141.5201,3959
2019,3,7,12,18,141.4899,141.4899,141.4899,141.4899,1054
2019,3,7,12,19,141.4900,141.4717,141.4672,141.4900,3733
2019,3,7,12,20,141.4501,141.4500,141.4500,141.4800,2966
2019,3,7,12,21,141.4700,141.4300,141.4300,141.4700,1618
2019,3,7,12,22,141.4400,141.4300,141.4300,141.4635,2904
2019,3,7,12,23,141.4868,141.4600,141.4600,141.4900,4901
2019,3,7,12,24,141.4500,141.4500,141.4500,141.4500,231
2019,3,7,12,25,141.4635,141.4900,141.4150,141.5400,22653
2019,3,7,12,26,141.4800,141.4900,141.4600,141.4900,7849
2019,3,7,12,27,141.4800,141.5300,141.4800,141.5400,5590
2019,3,7,12,28,141.5100,141.5600,141.5100,141.5600,1821
2019,3,7,12,29,141.6200,141.6200,141.6200,141.6200,926
2019,3,7,12,30,141.5700,141.5600,141.5600,141.5700,1444
2019,3,7,12,31,141.5401,141.5301,141.5301,141.5600,1647
2019,3,7,12,32,141.5300,141.5699,141.5300,141.5699,1075
2019,3,7,12,33,141.5200,141.3500,141.3500,141.5200,61967
2019,3,7,12,34,141.3700,141.5100,141.3700,141.5400,34553
2019,3,7,12,35,141.5800,141.6300,141.5800,141.6600,10495
2019,3,7,12,36,141.6228,141.5900,141.5900,141.6228,3251
2019,3,7,12,37,141.5800,141.5800,141.5600,141.6200,4338
2019,3,7,12,38,141.5600,141.6050,141.5600,141.6050,11809
